PDZD4	21167	PDZ domain containing 4	2	1	PDZD4 | 	24668863,
PEX12	8854	peroxisomal biogenesis factor 12	2	1	PEX12 | 	15184617,
PFN1	8881	profilin 1	2	1	profilin 1 | Pfn1 | 	21273427,
PIAS1	2752	protein inhibitor of activated STAT, 1	2	1	GBP | 	20824453,
PIK3R1	8979	phosphoinositide-3-kinase, regulatory subunit 1 (alpha)	2	1	p85 | 	17719647,
PIN1	8988	peptidylprolyl cis/trans isomerase, NIMA-interacting 1	2	1	Pin1 | 	20658986,
PITX3	9006	paired-like homeodomain 3	2	1	paired like homeodomain transcription factor 3 | Pitx3 | 	18717648,
PLA2G4B	9036	phospholipase A2, group IVB (cytosolic)	2	1	cpla2 beta | cPLA2-beta | 	16968951,
PMCH	9109	pro-melanin-concentrating hormone	2	1	MCH-containing | 	24122734,
PON3	9206	paraoxonase 3	2	1	PON3 | 	17848915,
POSTN	16953	periostin, osteoblast specific factor	2	1	POSTN | periostin | 	18093740,
PPP1R13B	14950	protein phosphatase 1, regulatory (inhibitor) subunit 13B	2	1	p85 | 	12493535,
PPP2R5D	9312	protein phosphatase 2, regulatory subunit B', delta isoform	2	1	Ppp2r5d | 	23511121,
PR	9335	proline-rich protein gene cluster	2	1	SpC | 	18718866,
PRCP	9344	prolylcarboxypeptidase (angiotensinase C)	2	1	PCP | 	24938409,
PRG2	9362	proteoglycan 2, bone marrow (natural killer cell activator, eosinophil granule major basic protein)	2	1	MBP | Mbp | 	16639285,
PRKACG	9382	protein kinase, cAMP-dependent, catalytic, gamma	2	1	serine protein kinase | 	19847910,
PRR19	33728	proline rich 19	2	1	proline rich 19 | 	17855451,
PSENEN	30100	presenilin enhancer 2 homolog (C. elegans)	2	1	pen 2 | PEN-2 | 	18955571,
PSPC1	20320	paraspeckle component 1	2	1	P-Sp-1 | 	10350646,
PTGES2	17822	prostaglandin E synthase 2	2	1	mpges 2 | mPGES-2 | 	16436115,
PTPRJ	9673	protein tyrosine phosphatase, receptor type, J	2	1	DEP-1 | 	17719647,
PYY3	31855	peptide YY, 3	2	1	peptide yy3 | 	9443927,
QKI	21100	quaking homolog, KH domain RNA binding (mouse)	2	1	QKI | 	18590840,
RAB11B	9761	RAB11B, member RAS oncogene family	2	1	Rab11b | 	20404047,
RAB1A	9758	RAB1A, member RAS oncogene family	2	1	Rab1 | 	18463892,
RAD50	9816	RAD50 homolog (S. cerevisiae)	2	1	Rad50 | hRad50 | 	12621246,
RAD54L2	29123	RAD54-like 2 (S. cerevisiae)	2	1	KIAA0809 | 	15199138,
RALA	9839	v-ral simian leukemia viral oncogene homolog A (ras related)	2	1	RalA | Ral | 	18550821,
RBJ	30290	rab and DnaJ domain containing	2	1	rab and dnaj domain containing | RBJ | 	18717648,
RDH16	29674	retinol dehydrogenase 16 (all-trans)	2	1	rodh 4 | RoDH-4 | 	15860413,
RELB	9956	v-rel reticuloendotheliosis viral oncogene homolog B, nuclear factor of kappa light polypeptide gene enhancer in B-cells 3 (avian)	2	1	RelB | Rel-B | 	16397579,
RFC2	9970	replication factor C (activator 1) 2, 40kDa	2	1	RFC2 | 	8812460,
RG9MTD2	28403	RNA (guanine-9-) methyltransferase domain containing 2	2	1	Trm10 | 	25053765,
RGS16	9997	regulator of G-protein signaling 16	2	1	RGS16 | 	16814730,
RHD	10009	Rh blood group, D antigen	2	1	RHD | 	10878181,
RHOJ	688	ras homolog gene family, member J	2	1	TCL | RhoJ | 	19036346,
RLBP1	10024	retinaldehyde binding protein 1	2	1	CRALBP | 	17157273,
RND3	671	Rho family GTPase 3	2	1	memb | 	21710140,
RPGR	10295	retinitis pigmentosa GTPase regulator	2	1	RPGR | 	11566096,
RPH3A	17056	rabphilin 3A homolog (mouse)	2	1	rabphilin | 	10751678,
RPL22	10315	ribosomal protein L22	2	1	ribosomal protein l22 | 	17699670,
RRM2	10452	ribonucleotide reductase M2 polypeptide	2	1	RRM2 | 	16773218,
RS1	10457	retinoschisis (X-linked, juvenile) 1	2	1	RS1 | 	9202297,
RTKN	10466	rhotekin	2	1	rhotekin | 	12932438,
RUNX1	10471	runt-related transcription factor 1 (acute myeloid leukemia 1; aml1 oncogene)	2	1	RUNX1 | 	15068237,
SCAMP2	10564	secretory carrier membrane protein 2	2	1	secretory carrier membrane protein 2 | SCAMP2 | 	15893581,
SCARNA5	32561	small Cajal body-specific RNA 5	2	1	U87 | 	19756021,
SCYE1	10648	small inducible cytokine subfamily E, member 1 (endothelial monocyte-activating)	2	1	emap ii | EMAP-II | 	23179590,
SCYL1	14372	SCY1-like 1 (S. cerevisiae)	2	1	p105 | 	11425894,
SDHD	10683	succinate dehydrogenase complex, subunit D, integral membrane protein	2	1	pGL-3-basic | 	22082659,
SEPT3	10750	septin 3	2	1	septin 3 | neuronal specific septin 3 | 	16583313,
SERPINB2	8584	serpin peptidase inhibitor, clade B (ovalbumin), member 2	2	1	pai 2 | PAI-2 | 	9169529,
SF3A3	10767	splicing factor 3a, subunit 3, 60kDa	2	1	SF3a60 | 	14733910,
SFPQ	10774	splicing factor proline/glutamine-rich (polypyrimidine tract binding protein associated)	2	1	PSF | SFPQ | 	21933836,
SFRS1	10780	splicing factor, arginine/serine-rich 1 (splicing factor 2, alternate splicing factor)	2	1	asf | 	18773962,
SFRS2	10783	splicing factor, arginine/serine-rich 2	2	1	sc35 | SC35 | 	15199138,
SGCB	10806	sarcoglycan, beta (43kDa dystrophin-associated glycoprotein)	2	1	SGC | 	10775769,
SGCG	10809	sarcoglycan, gamma (35kDa dystrophin-associated glycoprotein)	2	1	gamma sarcoglycan | SGCG | 	15517312,
SH2D1A	10820	SH2 domain protein 1A, Duncan's disease (lymphoproliferative syndrome)	2	1	SAP | 	19109909,
SH3BP2	10825	SH3-domain binding protein 2	2	1	cherubism | 	16121806,
SHD	30633	Src homology 2 domain containing transforming protein D	2	1	SHD | 	17215396,
SIN3B	19354	SIN3 homolog B, transcription regulator (yeast)	2	1	sin3b | Sin3b | 	18674649,
SIRT2	10886	sirtuin (silent mating type information regulation 2 homolog) 2 (S. cerevisiae)	2	1	sirtuin 2 | 	16583313,
SKP2	10901	S-phase kinase-associated protein 2 (p45)	2	1	Skp2 | 	18482164,
SLC1A5	10943	solute carrier family 1 (neutral amino acid transporter), member 5	2	1	ASCT2 | 	17088867,
SLC20A1	10946	solute carrier family 20 (phosphate transporter), member 1	2	1	pit 1 | 	16505001,
SLC25A14	10984	solute carrier family 25 (mitochondrial carrier, brain), member 14	2	1	UCP5 | 	16940764,
SLC25A19	14409	solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19	2	1	TPC | 	26445953,
SLC25A4	10990	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4	2	1	ANT | 	11259777,
SLC30A4	11015	solute carrier family 30 (zinc transporter), member 4	2	1	ZnT4 | ZNT4 | 	16410023,
SLC35C1	20197	solute carrier family 35, member C1	2	1	SLC35C1 | 	20099014,
SLC38A1	13447	solute carrier family 38, member 1	2	1	NAT2 | 	17112801,
SLC39A4	17129	solute carrier family 39 (zinc transporter), member 4	2	1	acrodermatitis enteropathica | 	17228786,
SLC41A3	31046	solute carrier family 41, member 3	2	1	SLC41A3 | SLC41A3-knockout | 	26446763,
SLC44A1	18798	solute carrier family 44, member 1	2	1	Ctl1 | 	20826656,
SLC44A2	17292	solute carrier family 44, member 2	2	1	Ctl2 | 	20826656,
SLC4A4	11030	solute carrier family 4, sodium bicarbonate cotransporter, member 4	2	1	SLC4A4 | 	16707554,
SLCO1B3	10961	solute carrier organic anion transporter family, member 1B3	2	1	OATP1B3 | OATP-8 | 	17112801,
SMC2	14011	structural maintenance of chromosomes 2	2	1	cap e | 	24886679,
SNN	11149	stannin	2	1	stannin | 	23179590,
SNX2	11173	sorting nexin 2	2	1	sorting nexin 2 | SNX2 | 	20655365,
SOAT1	11177	sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1	2	1	ACAT | 	19440746,
SPAG5	13452	sperm associated antigen 5	2	1	astrin | 	19507062,
SPANXN1	33174	SPANX family, member N1	2	1	spanx n1 | SPANX-N1 | 	19318807,
SPANXN5	33178	SPANX family, member N5	2	1	spanx n5 | SPANX-N5 | 	19318807,
SPTA1	11272	spectrin, alpha, erythrocytic 1 (elliptocytosis 2)	2	1	El2 | 	10549128,
SRPRB	24085	signal recognition particle receptor, B subunit	2	1	Srprb | 	14733910,
STXBP6	19666	syntaxin binding protein 6 (amisyn)	2	1	amisyn | 	16413123,
SUCLG2	11450	succinate-CoA ligase, GDP-forming, beta subunit	2	1	g beta | 	17895407,
SYMPK	22935	symplekin	2	1	symplekin | 	12791441,
SYNC1	28897	syncoilin, intermediate filament 1	2	1	syncoilin | 	15517312,
SYNGR2	11499	synaptogyrin 2	2	1	Syngr2 | 	14733910,
TACC3	11524	transforming, acidic coiled-coil containing protein 3	2	1	TACC3 | 	15659339,
TGM2	11778	transglutaminase 2 (C polypeptide, protein-glutamine-gamma-glutamyltransferase)	2	1	tissue transglutaminase | 	19910450,
THBD	11784	thrombomodulin	2	1	thrombomodulin | THBD | 	18093740,
THEM2	20999	thioesterase superfamily member 2	2	1	thioesterase 2 | 	18930145,
TIMP2	11821	TIMP metallopeptidase inhibitor 2	2	1	TIMP-2 | 	23043936,
TLN2	15447	talin 2	2	1	talin 2 | 	19109932,
TNFRSF10B	11905	tumor necrosis factor receptor superfamily, member 10b	2	1	trail r2 | TRAIL-R2 | 	15314285,
TOPORS	21653	topoisomerase I binding, arginine/serine-rich	2	1	Lun | 	12758062,
TOX4	20161	TOX high mobility group box family member 4	2	1	Lcp1 | 	19015669,
TRAPPC2	23068	trafficking protein particle complex 2	2	1	spondyloepiphyseal dysplasia | 	10710226,
TRAPPC9	30832	trafficking protein particle complex 9	2	1	TRAPPC9 | Trappc9 | 	24667089,
TRI	12300	transfer RNA isoleucine	2	1	TRI-reagent | 	17136426,
TRO	12326	trophinin	2	1	mage protein | 	14623885,
TRPA1	497	transient receptor potential cation channel, subfamily A, member 1	2	1	TRPA1 | 	19729208,
TTC8	20087	tetratricopeptide repeat domain 8	2	1	BBS8 | 	15767906,
TUB	12406	tubby homolog (mouse)	2	1	tubby mouse | tubby mouse  | 	1480757,
TUBA8	12410	tubulin, alpha 8	2	1	TUBA8 | 	21222180,
TUBB2B	30829	tubulin, beta 2B	2	1	TUBB2B | 	21222180,
UBR1	16808	ubiquitin protein ligase E3 component n-recognin 1	2	1	UBR1 | 	21429315,
UCN3	17781	urocortin 3 (stresscopin)	2	1	SPC | 	22743350,
UGT2B28	13479	UDP glucuronosyltransferase 2 family, polypeptide B28	2	1	UGT2B28 | 	17112801,
UPK1B	12578	uroplakin 1B	2	1	uroplakin 1b | UPK1B | 	17012225,
VAPA	12648	VAMP (vesicle-associated membrane protein)-associated protein A, 33kDa	2	1	VAPA | 	23142642,
VCAN	2464	versican	2	1	versican | Versican | 	12751467,
VCX2	18158	variable charge, X-linked 2	2	1	VCX-B | 	15888481,
VCX3B	31838	variable charge, X-linked 3B	2	1	vcx c | VCX-C | 	15888481,
VTI1A	17792	vesicle transport through interaction with t-SNAREs homolog 1A (yeast)	2	1	Vti1a | 	19546860,
VTI1B	17793	vesicle transport through interaction with t-SNAREs homolog 1B (yeast)	2	1	Vti1b | 	19546860,
WHDC1	30493	WAS protein homology region 2 domain containing 1	2	1	was protein homology region 2 domain containing 1 | Whdc1 | 	18226259,
WHSC1L1	12767	Wolf-Hirschhorn syndrome candidate 1-like 1	2	1	WHSC1L1 | NSD3 | 	26411517,
WNT8A	12788	wingless-type MMTV integration site family, member 8A	2	1	WNT8A | 	21744490,
XPC	12816	xeroderma pigmentosum, complementation group C	2	1	XPC | XPC-hHR23B | 	19931493,
XRCC5	12833	X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining; Ku autoantigen, 80kDa)	2	1	Ku80 | 	11245929,
YARS2	24249	tyrosyl-tRNA synthetase 2, mitochondrial	2	1	YARS2 | 	25037980,
ZIC1	12872	Zic family member 1 (odd-paired homolog, Drosophila)	2	1	Zic1 | Zic | 	10535272,
ZNF214	13006	zinc finger protein 214	2	1	ZNF214 | 	22052655,
ZNF316	13843	zinc finger protein 316	2	1	mzf3 | Mzf3 | 	14733910,
ZNF41	13107	zinc finger protein 41	2	1	ZNF41 | 	18329113,
AACS	21298	acetoacetyl-CoA synthetase	1	1	acetoacetyl coa synthetase | 	20188215,
AAMP	18	angio-associated, migratory cell protein	1	1	aAMP | 	16806297,
ABHD14B	28235	abhydrolase domain containing 14B	1	1	CIB | 	14733910,
ACAA2	83	acetyl-Coenzyme A acyltransferase 2	1	1	mitochondrial 3 oxoacyl coa thiolase | 	18392741,
ACADM	89	acyl-Coenzyme A dehydrogenase, C-4 to C-12 straight chain	1	1	medium chain acyl coa dehydrogenase | 	9360211,
ACCN3	101	amiloride-sensitive cation channel 3	1	1	ASIC3 | 	11162239,
ACLY	115	ATP citrate lyase	1	1	atp citrate lyase | 	19507062,
ACOT8	15919	acyl-CoA thioesterase 8	1	1	palmitoyl coa hydrolase | 	15592755,
ACOT9	17152	acyl-CoA thioesterase 9	1	1	mitochondrial acyl coa thioesterase | 	16979414,
ACP5	124	acid phosphatase 5, tartrate resistant	1	1	TRAP | 	17334363,
ACSL3	3570	acyl-CoA synthetase long-chain family member 3	1	1	long chain 3 | 	12044443,
ACSL5	16526	acyl-CoA synthetase long-chain family member 5	1	1	long chain 5 | 	16979414,
ACSM3	10522	acyl-CoA synthetase medium-chain family member 3	1	1	SAH | 	23640526,
ACTL6B	160	actin-like 6B	1	1	BAF53b | 	18674649,
ACVR1	171	activin A receptor, type I	1	1	activin a receptor | 	19799711,
ADAM12	190	ADAM metallopeptidase domain 12 (meltrin alpha)	1	1	ADAM12 | 	19796686,
ADAM19	197	ADAM metallopeptidase domain 19 (meltrin beta)	1	1	Adam19 | 	18951487,
ADAMTS13	1366	ADAM metallopeptidase with thrombospondin type 1 motif, 13	1	1	ADAMTS-13 | 	18720094,
ADAMTSL1	14632	ADAMTS-like 1	1	1	ADAMTSL-1 | 	18720094,
ADH1A	249	alcohol dehydrogenase 1A (class I), alpha polypeptide	1	1	ADH | 	12751467,
ADRB1	285	adrenergic, beta-1-, receptor	1	1	adrenergic beta 1 receptor | 	23135899,
ADRM1	15759	adhesion regulating molecule 1	1	1	m 110 | 	10650947,
AGER	320	advanced glycosylation end product-specific receptor	1	1	advanced glycosylation end product specific recept | 	21056667,
AGL	321	amylo-1, 6-glucosidase, 4-alpha-glucanotransferase (glycogen debranching enzyme, glycogen storage disease type III)	1	1	glycogen debranching enzyme | 	1795162,
AGPAT1	324	1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)	1	1	AGPAT1 | 	18771760,
AHDC1	25230	AT hook, DNA binding motif, containing 1	1	1	at hook | 	11171404,
AHI1	21575	Abelson helper integration site 1	1	1	jouberin | 	20859452,
AHSA1	1189	AHA1, activator of heat shock 90kDa protein ATPase homolog 1 (yeast)	1	1	P38 | 	23681488,
AKAP13	371	A kinase (PRKA) anchor protein 13	1	1	a kinase anchoring protein | 	21209193,
AKR1B1	381	aldo-keto reductase family 1, member B1 (aldose reductase)	1	1	aldose reductase | 	24107455,
AKT1S1	28426	AKT1 substrate 1 (proline-rich)	1	1	Lobe | 	16802717,
ALDH1A1	402	aldehyde dehydrogenase 1 family, member A1	1	1	Aldh1a1 | 	16814730,
ALDH7A1	877	aldehyde dehydrogenase 7 family, member A1	1	1	PDEs | 	19639292,
ALDOA	414	aldolase A, fructose-bisphosphate	1	1	aldolase a | 	22566537,
ALDOC	418	aldolase C, fructose-bisphosphate	1	1	aldolase c | 	17209129,
ALKBH3	30141	alkB, alkylation repair homolog 3 (E. coli)	1	1	hABH3 | 	20148281,
ALLC	17377	allantoicase	1	1	Alc | 	7895866,
ALMS1	428	Alstrom syndrome 1	1	1	ALMS1 | 	24690487,
AMELX	461	amelogenin (amelogenesis imperfecta 1, X-linked)	1	1	AMG | 	9202297,
ANKRD36B	29333	ankyrin repeat domain 36B	1	1	melanoma associated antigen | 	11603805,
ANKS1B	24600	ankyrin repeat and sterile alpha motif domain containing 1B	1	1	AIDA | 	16375723,
ANXA3	541	annexin A3	1	1	AnxA3 | 	18773962,
ANXA7	545	annexin A7	1	1	annexin vii | 	10751678,
AOC3	550	amine oxidase, copper containing 3 (vascular adhesion protein 1)	1	1	semicarbazide sensitive amine oxidase | 	12044443,
AP1S2	560	adaptor-related protein complex 1, sigma 2 subunit	1	1	AP1S2 | 	20203623,
AP3D1	568	adaptor-related protein complex 3, delta 1 subunit	1	1	delta adaptin | 	20203623,
AP4B1	572	adaptor-related protein complex 4, beta 1 subunit	1	1	BETA4 | 	19401147,
APBA2	579	amyloid beta (A4) precursor protein-binding, family A, member 2 (X11-like)	1	1	amyloid beta a4 | 	25956630,
APOBEC1	604	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1	1	1	apolipoprotein b mrna editing enzyme | 	12751467,
APOH	616	apolipoprotein H (beta-2-glycoprotein I)	1	1	beta 2 glycoprotein i | 	12751467,
APRT	626	adenine phosphoribosyltransferase	1	1	adenine phosphoribosyltransferase | 	19571888,
AQP3	636	aquaporin 3 (Gill blood group)	1	1	AQP-3 | 	15517312,
AQP5	638	aquaporin 5	1	1	AQP-5 | 	15517312,
AQP8	642	aquaporin 8	1	1	AQP-8 | 	15517312,
ARFRP1	662	ADP-ribosylation factor related protein 1	1	1	ARP | 	21694734,
ARHGAP11B	15782	Rho GTPase activating protein 11B	1	1	ARHGAP11B | 	23350639,
ARHGAP24	25361	Rho GTPase activating protein 24	1	1	ARHGAP24 | 	22182939,
ARHGAP4	674	Rho GTPase activating protein 4	1	1	ARHGAP4 | 	17646299,
ARID1A	11110	AT rich interactive domain 1A (SWI-like)	1	1	ARID1A | 	22759592,
ARID3A	3031	AT rich interactive domain 3A (BRIGHT-like)	1	1	BRIGHT | 	17468742,
ARID3B	14350	AT rich interactive domain 3B (BRIGHT-like)	1	1	BDP | 	17402852,
ARID4B	15550	AT rich interactive domain 4B (RBP1-like)	1	1	BCAA | 	24019515,
ARL6	13210	ADP-ribosylation factor-like 6	1	1	BBS3 | 	11381270,
ARL6IP1	697	ADP-ribosylation factor-like 6 interacting protein 1	1	1	ARL6IP1 | 	24162932,
ARMCX1	18073	armadillo repeat containing, X-linked 1	1	1	ALEX1 | 	11566096,
ARNT2	16876	aryl-hydrocarbon receptor nuclear translocator 2	1	1	Arnt2 | 	15946822,
ASF1A	20995	ASF1 anti-silencing function 1 homolog A (S. cerevisiae)	1	1	CIA | 	26226414,
ASS1	758	argininosuccinate synthetase 1	1	1	argininosuccinate synthetase | 	14634803,
ATF1	783	activating transcription factor 1	1	1	activating transcription factor 1 | 	8345107,
ATF7IP	20092	activating transcription factor 7 interacting protein	1	1	Atf7ip | 	19700661,
ATG12	588	ATG12 autophagy related 12 homolog (S. cerevisiae)	1	1	ATG12 | 	17223264,
ATIC	794	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	1	1	ATIC | 	21401501,
ATP1B1	804	ATPase, Na+/K+ transporting, beta 1 polypeptide	1	1	ATP1B1 | 	25902260,
ATP2A3	813	ATPase, Ca++ transporting, ubiquitous	1	1	adenosine triphosphatase | 	8288866,
ATP6AP1	868	ATPase, H+ transporting, lysosomal accessory protein 1	1	1	ATP6AP1 | 	16940977,
ATP8A1	13531	ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1	1	1	aminophospholipid translocase | 	11326269,
B4GALNT1	4117	beta-1,4-N-acetyl-galactosaminyl transferase 1	1	1	GalNAcT | 	18601972,
BAG4	940	BCL2-associated athanogene 4	1	1	silencer of death domains | 	12786973,
BBS10	26291	Bardet-Biedl syndrome 10	1	1	bardet biedl syndrome 10 | 	20859452,
BCAR1	971	breast cancer anti-estrogen resistance 1	1	1	CAS | 	15519530,
BCHE	983	butyrylcholinesterase	1	1	butyrylcholinesterase | 	21190397,
BCKDHB	987	branched chain keto acid dehydrogenase E1, beta polypeptide (maple syrup urine disease)	1	1	E1B | 	18930145,
BCL2L15	33624	BCL2-like 15	1	1	pro apoptotic bcl 2 protein | 	23384610,
BCL6	1001	B-cell CLL/lymphoma 6 (zinc finger protein 51)	1	1	BCL6 | 	15770227,
BEST1	12703	bestrophin 1	1	1	bestrophin 1 | 	19708126,
BHLHB2	1046	basic helix-loop-helix domain containing, class B, 2	1	1	DEC1 | 	24058414,
BIN1	1052	bridging integrator 1	1	1	amphiphysin ii | 	20035287,
BMPR2	1078	bone morphogenetic protein receptor, type II (serine/threonine kinase)	1	1	BMPR2 | 	23592887,
BNIP1	1082	BCL2/adenovirus E1B 19kDa interacting protein 1	1	1	Bnip1 | 	18930145,
BNIP3L	1085	BCL2/adenovirus E1B 19kDa interacting protein 3-like	1	1	BNIP3L | 	23142642,
BPY2	13508	basic charge, Y-linked, 2	1	1	BPY2 | 	16612480,
BRCA1	1100	breast cancer 1, early onset	1	1	BRCA1 | 	16121806,
BRI3	1109	brain protein I3	1	1	i3 protein | 	17719647,
C10orf63	28388	chromosome 10 open reading frame 63	1	1	enkurin | 	17217053,
C14orf1	1187	chromosome 14 open reading frame 1	1	1	hERG28 | 	23142642,
C16orf72	30103	chromosome 16 open reading frame 72	1	1	C16orf72 | 	21285140,
C4A	1323	complement component 4A (Rodgers blood group)	1	1	C4a | 	18093740,
C4orf6	13716	chromosome 4 open reading frame 6	1	1	expressed in neuroblastoma | 	17763877,
CABP1	1384	calcium binding protein 1	1	1	CaBP1 | 	17217053,
CACNA1I	1396	calcium channel, voltage-dependent, T type, alpha 1I subunit	1	1	Cav3.3 | 	12151514,
CACNA1S	1397	calcium channel, voltage-dependent, L type, alpha 1S subunit	1	1	CACNL1A3 | 	15516997,
CACNB1	1401	calcium channel, voltage-dependent, beta 1 subunit	1	1	CACNB1 | 	18093740,
CACNB2	1402	calcium channel, voltage-dependent, beta 2 subunit	1	1	CACNB2 | 	18093740,
CAGE1	21622	cancer antigen 1	1	1	CAGE1 | 	23183317,
CALU	1458	calumenin	1	1	calumenin precursor | 	16077935,
CAMK1	1459	calcium/calmodulin-dependent protein kinase I	1	1	CaMKI | 	19036346,
CAMK2B	1461	calcium/calmodulin-dependent protein kinase (CaM kinase) II beta	1	1	Camk2b | 	18346726,
CANT1	19721	calcium activated nucleotidase 1	1	1	scan 1 | 	15501091,
CAPN1	1476	calpain 1, (mu/I) large subunit	1	1	calpain 1 | 	19700661,
CAPN3	1480	calpain 3, (p94)	1	1	calpain 3 | 	17923109,
CAPN7	1484	calpain 7	1	1	calpain 7 | 	15708479,
CARM1	23393	coactivator-associated arginine methyltransferase 1	1	1	CARM1 | 	19931493,
CASKIN1	20879	CASK interacting protein 1	1	1	CASKIN1 | 	17185137,
CASP14	1502	caspase 14, apoptosis-related cysteine peptidase	1	1	CASP14 | 	20570643,
CAST	1515	calpastatin	1	1	calpain inhibitor | 	18395616,
CBX3	1553	chromobox homolog 3 (HP1 gamma homolog, Drosophila)	1	1	hp1 gamma | 	17468742,
CCDC26	28416	coiled-coil domain containing 26	1	1	RAM | 	17178234,
CCHCR1	13930	coiled-coil alpha-helical rod protein 1	1	1	SBP | 	10775769,
CCKAR	1570	cholecystokinin A receptor	1	1	cholecystokinin a receptor | 	24096619,
CCL16	10614	chemokine (C-C motif) ligand 16	1	1	LEC | 	19416848,
CCL7	10634	chemokine (C-C motif) ligand 7	1	1	monocyte chemoattractant protein 3 | 	15708479,
CCNA2	1578	cyclin A2	1	1	cyclin a | 	11857108,
CCS	1613	copper chaperone for superoxide dismutase	1	1	Ccs | 	14733910,
CCT2	1615	chaperonin containing TCP1, subunit 2 (beta)	1	1	chaperonin containing tcp1 | 	14733910,
CCT8L2	15553	chaperonin containing TCP1, subunit 8 (theta)-like 2	1	1	t complex protein 1 | 	16583313,
CD200	7203	CD200 molecule	1	1	CD200 | 	18223167,
CD22	1643	CD22 molecule	1	1	CD22 | 	18223167,
CD5	1685	CD5 molecule	1	1	CD5 | 	16138253,
CD7	1695	CD7 molecule	1	1	leu9 | 	19252481,
CD99	7082	CD99 molecule	1	1	CD99 | 	19061857,
CDAN1	1713	congenital dyserythropoietic anemia, type I	1	1	congenital dyserythropoietic anemia | 	4002097,
CDC25C	1727	cell division cycle 25 homolog C (S. pombe)	1	1	Cdc25 | 	11857108,
CDC27	1728	cell division cycle 27 homolog (S. cerevisiae)	1	1	anaphase promoting complex | 	11857108,
CDH10	1749	cadherin 10, type 2 (T2-cadherin)	1	1	CDH10 | 	22765916,
CDH18	1757	cadherin 18, type 2	1	1	CDH18 | 	22765916,
CDH4	1763	cadherin 4, type 1, R-cadherin (retinal)	1	1	cadherin 4 | 	12791441,
CDH7	1766	cadherin 7, type 2	1	1	CDH7 | 	22765916,
CDH8	1767	cadherin 8, type 2	1	1	CDH8 | 	22765916,
CDON	17104	Cdon homolog (mouse)	1	1	CDON | 	21995818,
CDR2	1799	cerebellar degeneration-related protein 2, 62kDa	1	1	cdr2 | 	11115729,
CDY1	1809	chromodomain protein, Y-linked, 1	1	1	CDY1 | 	16612480,
CDY2A	1810	chromodomain protein, Y-linked, 2A	1	1	CDY2 | 	16612480,
CEBPD	1835	CCAAT/enhancer binding protein (C/EBP), delta	1	1	CELF | 	21745337,
CECR	1838	cat eye syndrome chromosome region	1	1	CES | 	24002415,
CEL	1848	carboxyl ester lipase (bile salt-stimulated lipase)	1	1	cholesterol esterase | 	9360211,
CENPO	28152	centromere protein O	1	1	Cenpo | 	20661276,
CEP152	29298	centrosomal protein 152kDa	1	1	CEP152 | 	21668957,
CEP290	29021	centrosomal protein 290kDa	1	1	CEP290 | 	24410847,
CES2	1864	carboxylesterase 2 (intestine, liver)	1	1	ce 2 | 	10915805,
CETP	1869	cholesteryl ester transfer protein, plasma	1	1	CETP | 	16969364,
CFDP1	1873	craniofacial development protein 1	1	1	P97 | 	23681488,
CHD8	20153	chromodomain helicase DNA binding protein 8	1	1	CHD8 | 	24243641,
CHN2	1944	chimerin (chimaerin) 2	1	1	rho gtpase activating protein 3 | 	17215396,
CHRAC1	13544	chromatin accessibility complex 1	1	1	Chrac1 | 	24667089,
CHRFAM7A	15781	CHRNA7 (cholinergic receptor, nicotinic, alpha 7, exons 5-10) and FAM7A (family with sequence similarity 7A, exons A-E) fusion	1	1	CHRNA7 | 	22031302,
CHRM1	1950	cholinergic receptor, muscarinic 1	1	1	Chrm1 | 	10549128,
CHRM2	1951	cholinergic receptor, muscarinic 2	1	1	Chrm2 | 	10549128,
CHRM4	1953	cholinergic receptor, muscarinic 4	1	1	Chrm4 | 	10549128,
CHRNA2	1956	cholinergic receptor, nicotinic, alpha 2 (neuronal)	1	1	CHRNA2 | 	21753767,
CHRNB3	1963	cholinergic receptor, nicotinic, beta 3	1	1	CHRNB3 | 	10987573,
CHRNB4	1964	cholinergic receptor, nicotinic, beta 4	1	1	CHRNB4 | 	10987573,
CHST10	19650	carbohydrate sulfotransferase 10	1	1	hnk 1 sulfotransferase | 	12874601,
CHUK	1974	conserved helix-loop-helix ubiquitous kinase	1	1	ikk alpha | 	16397579,
CISH	1984	cytokine inducible SH2-containing protein	1	1	cis-mediated | 	23417068,
CLCA4	2018	chloride channel, calcium activated, family member 4	1	1	CaCC | 	17604107,
CLCF1	17412	cardiotrophin-like cytokine factor 1	1	1	cardiotrophin like cytokine | 	17442246,
CLDN12	2034	claudin 12	1	1	claudin 12 | 	19061857,
CLDN15	2036	claudin 15	1	1	claudin 15 | 	12791441,
CLDN2	2041	claudin 2	1	1	claudin 2 | 	12791441,
CLEC3B	11891	C-type lectin domain family 3, member B	1	1	tetranectin | 	19109932,
